job_title,company,location,job_summary,post_date,more_info,salary,job_url
DevOps Engineer,Hex-Rays,4000 Luik (stad),"
The DevOps will work in tight communication with our software development team and will take care of our continuous integration system (25KLOCS in Python) and other infrastructure elements. S/he will monitor our servers, identify issues, and find solutions.
Requirements:

Experience working with Linux based infrastructure, as well as with Windows/Mac OSes 
Excellent mastering of Python and shell. C/C++ and other languages are a plus
Good communication skills
General awareness: of the colleagues, customers, company, industry

Conditions:

Initially fixed term contract, full time
Based in Liège
Starting date: as soon as possible

To apply, send your resume to jobs@hex-rays.com
",Posted30+ dagen geleden,Voltijds +1,,https://www.indeed.com/rc/clk?jk=03d04acba724ae63&fccid=076390f10d8390a5&vjs=3
DevOps Engineer,innover.io,9300 Aalst,"







Flexible
, 
Belgium
 








We are looking for an experienced DevOps engineer that will help our team establish DevOps practice. You will work closely with our CTO to identify and establish DevOps practices in the company and at our clients.
 You will establish configuration management, automate infrastructure, implement continuous integration, and train the team in DevOps best practices to achieve a continuously deployable system.






Responsibilities
 Design overall architecture of the data and software pipelines.
 Build infrastructure-as-code components
 Support intelligent application and service monitoring


 Nice to Have
 Experience with Kubernetes
 AWS or other cloud Certifications


 Must Have
 At least 2 years of experience with applications deployed on the cloud
 Thorough knowledge of Linux and Docker
 Positive can-do mentality








Benefits
 Pension Fund, Health insurance and guaranteed income, Profit share clause and bonus


 PTOs
 32 days of paid holidays


 Save on commute
 Projects close to your home


 Eat & Drink
 Monthly allowance for eat & drinks (meal vouchers)






",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=eb15f1adf038eeed&fccid=44c549291dff42ab&vjs=3
AWS DevOps Consultant,Realdolmen,België,"

  Customers' offices, Inetum-Realdolmen offices or home office, Belgium 
 
YOUR FUNCTION:

 As an AWS development consultant you will be part of the Connected Company, a large group of application and integration architects and specialists.
 Do you think Cloud is more than just a hosting platform? Do you believe that we are only beginning to see the true possibilities that Cloud offers? And most importantly: would you like to take a technical deep dive in all these possibilities and help our clients achieve and exceed their goals by implementing cloud-native solutions?
 Then you might be the expert we are looking for! You implement applications, services and DevOps pipelines in the AWS cloud for our customers. As a developer you’ll design the solutions on top of AWS, implement them and provide elasticity through automation in order to truly achieve cloud native solutions. You help customers challenge the status quo and help them innovate by proposing the new possibilities that the AWS cloud offers. This also means you will engage with customers on a day to day basis.
YOUR PROFILE:


 You have a programming background in Java, Python, Node.js, ...
 You have programming experience within service-oriented solution architectures (SOAP-based experience is nice, REST-experience is better, GraphQL-experience is awesome).
 You have at least some practical experience with modern client-side UI frameworks such as Angular and React. Familiarity with AWS Amplify in this context is a plus.
 You are familiar with both synchronous and asynchronous forms of communication. Message-driven and event-driven approaches are not unknown to you.
 You enjoy building scalable solutions with high availability, performance, stability and security and know how to create such solutions (within AWS).
 You have (some) experience with a considerable amount of AWS services such as API Gateway, Lambda, Dynamo DB, S3, EC2, RDS, Aurora, CloudWatch, CloudFormation, …
 You are experienced in Agile (Scrum/Kanban), DevOps (CI/CD, Infrastructure as code, ALM tooling,…), Containers and Orchestrators (Docker, Kubernetes,…) and Automation.
 You are hands-on and pragmatic. You think on your feet and are a problem solver.
 You are a team player.
 Continuous learning drives you.
 You are passionate about Cloud, DevOps and AWS.

  OUR OFFER:

 The opportunity to have a meaningful job where you can make a difference
 The chance to continuously evolve as a professional, coupled with a variety of training opportunities
 Relevant career opportunities to get you where you want to be, with the IT knowledge you need
 Inetum-Realdolmen wants you to find a balance between work and private life by offering flexible hours, satellite offices and home working
 32 days of annual leave, because life isn’t all about working
 Forget about the miles: we provide you with a company car and a national fuel card
 Group insurance and hospitalization insurance, because we care about you
 And of course, we also offer a gross salary. One which is optimized from a net perspective for our employees


",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=c2cc9303dcc93de8&fccid=d6d2cd9165dede66&vjs=3
DevOps Engineer,Narato,2550 Kontich,"
Narato is solution-driven. Alles begint met een plan. Waar wil onze klant naartoe met z’n IT-toepassingen? Hoe gaan we ervoor zorgen dat klanten hun doelstellingen halen? Technologie is daarbij belangrijk, maar wat echt telt, is samen vooraf de juiste keuzes maken. Zo zorgen we voor oplossingen binnen een langetermijnvisie. Dat ondersteunen we met project- en veranderingsbeheer om alles goed te doen werken. Zo stellen we IT ten dienste van de bedrijfsdoelen.
 We zorgen voor IT die bevrijdt. Nogal wat bedrijven ervaren hun IT-toepassingen als een last die hen vertraagt, te veel kost, weinig flexibel maakt en soms zelfs helemaal blokkeert. Dat mag de bedoeling niet zijn, integendeel, het moet precies omgekeerd. Daarom gaan we samen met onze klanten op zoek naar de grootst mogelijke vrijheid om met hun IT-toepassingen te kunnen doen wat ze willen.
 Op zoek naar beter. Werken bij Narato betekent een permanente zoektocht naar beter. We willen dat de hele groep en ook iedereen apart erop vooruit blijft gaan. Denk daarbij aan meer doelgerichtheid en meer effectiviteit om voor meer ambitieuze klantenprojecten te zorgen. Even goed maken we tijd voor nieuwsgierigheid, eigen onderzoek, initiatief durven nemen en soms heerlijk kunnen falen. Dit alles bovenal gedreven door passie voor het vak en heel veel collegiale warmte en humor. Dat is Narato, hier gaan we en staan we voor.
 Kan jij je hierin vinden? Dan ben jij de DevOps Engineer die wij zoeken. Misschien is Narato ook jouw ideale werkplek? Bij Narato schrijven we software met passie en verveel je je geen minuut. Je voert niet alleen projecten uit, maar denkt mee na over onze aanpak en je bent nauw betrokken bij elke klant.
 Ben jij wie we zoeken?
 Must-haves:

Je hebt een Bachelor of Master in computerwetenschappen of toegepaste informatica op zak.
Je hebt vier jaar relevante werkervaring en een stevige make-it-happen-mentaliteit.
Je hebt kennis van en ervaring met automatiseringstechnieken van software en cloudinfrastructuur.
Je weet alles van bash scripts en PowerShell scripting.
Je bent CI/CD-specialist met tools zoals Azure DevOps, Jenkins, Jira, Bitbucket.
Je hebt een achtergrond in development, .NET, Java,…
Je spreekt Nederlands en een aardig mondje Engels.

Nice-to-haves:

Conceptuele kennis van Microsoft Azure, AWS en/of Google Cloud.
Je kan al eens lachen en jezelf relativeren.
Je inspireert teamleden met je expertise en inzet.

Waarom wil je bij Narato werken?
 In ruil voor je tomeloze inzet, krijg je van ons:

een competitief loonpakket met interessante nettovergoedingen (o.a. wagen met tankkaart, hospitalisatie- en groepsverzekering, maaltijdcheques)
ruim voldoende vakantiedagen
een kans om bij te leren en te groeien via opleidingstrajecten
teamgenoten waarop je kan rekenen
een regelmatige dosis ontspanning en fun

Contact
 Interesse? Vul dan het contactformulier in en laat ons weten waarom jij de DevOps Engineer van onze dromen bent.
",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=794feb1edd20f58b&fccid=5252eee13310bedc&vjs=3
AWS DevOps Consultant,Inetum,België,"

Mission
YOUR FUNCTION:
 As an AWS development consultant you will be part of the Connected Company, a large group of application and integration architects and specialists.
 Do you think Cloud is more than just a hosting platform? Do you believe that we are only beginning to see the true possibilities that Cloud offers? And most importantly: would you like to take a technical deep dive in all these possibilities and help our clients achieve and exceed their goals by implementing cloud-native solutions?
 Then you might be the expert we are looking for! You implement applications, services and DevOps pipelines in the AWS cloud for our customers. As a developer you’ll design the solutions on top of AWS, implement them and provide elasticity through automation in order to truly achieve cloud native solutions. You help customers challenge the status quo and help them innovate by proposing the new possibilities that the AWS cloud offers. This also means you will engage with customers on a day to day basis.


Profile
YOUR PROFILE:

You have a programming background in Java, Python, Node.js, ...
You have programming experience within service-oriented solution architectures (SOAP-based experience is nice, REST-experience is better, GraphQL-experience is awesome).
You have at least some practical experience with modern client-side UI frameworks such as Angular and React. Familiarity with AWS Amplify in this context is a plus.
You are familiar with both synchronous and asynchronous forms of communication. Message-driven and event-driven approaches are not unknown to you.
You enjoy building scalable solutions with high availability, performance, stability and security and know how to create such solutions (within AWS).
You have (some) experience with a considerable amount of AWS services such as API Gateway, Lambda, Dynamo DB, S3, EC2, RDS, Aurora, CloudWatch, CloudFormation, …
You are experienced in Agile (Scrum/Kanban), DevOps (CI/CD, Infrastructure as code, ALM tooling,…), Containers and Orchestrators (Docker, Kubernetes,…) and Automation.
You are hands-on and pragmatic. You think on your feet and are a problem solver.
You are a team player.
Continuous learning drives you.
You are passionate about Cloud, DevOps and AWS.

OUR OFFER:

The opportunity to have a meaningful job where you can make a difference
The chance to continuously evolve as a professional, coupled with a variety of training opportunities
Relevant career opportunities to get you where you want to be, with the IT knowledge you need
Inetum-Realdolmen wants you to find a balance between work and private life by offering flexible hours, satellite offices and home working
32 days of annual leave, because life isn’t all about working
Forget about the miles: we provide you with a company car and a national fuel card
Group insurance and hospitalization insurance, because we care about you
And of course, we also offer a gross salary. One which is optimized from a net perspective for our employees





Organization
Inetum Realdolmen, a member of the European Inetum Group with approximately 1,950 highly qualified employees, provides strategic, tactical and operational ICT solutions for over 1,000 customers throughout the Benelux. In every cooperation, Realdolmen realizes the potential of people and organizations and strives to keep ICT human. We are driven by technological innovation, but we advance at the speed of your ambition, results-focused and managing fundamental change. Our company motto ""New Challenges, New Ideas"" reflects this.
 An employer you really want to work for! Not only is Realdolmen a no-nonsense, solid, stable and experienced company with great in-house knowledge and expertise, but we also put our employees first: every individual receives the attention they need. ‘Heart for People' is more than just words for us – it's one of our very core values. Satellite offices, extensive training opportunities, work-life balance, competence reviews and career opportunities: these are no empty promises for us. Our organization attaches great importance to diversity. We guarantee an objective selection process, whereby candidates are tested and selected solely on the basis of their qualities and skills.
 With us it's all about you!





Country
Belgium 


Location
Customers' offices, Inetum-Realdolmen offices or home office 


Contract type
Permanent contract 
Apply
",Posted30+ dagen geleden,Vaste Jobs,,https://www.indeed.com/rc/clk?jk=c46d878571b09487&fccid=e463fc7104734a53&vjs=3
DevOps Engineer,TrustBuilder Corporation,Gent,"


A DevOps engineer takes care of automating the management of our cloud offering, TrustBuilder.io , as well as the on-premise installations at our customers. You maintain our software and systems and build, test and maintain the infrastructure and tools to allow for the speedy development and release of software.










What we believe in




We believe that in today’s world, you should be able to use digital services in a secure and user-friendly way. At TrustBuilder, we build software that combines world-class security with maximum convenience. We do this by introducing password less experiences and building security solutions to protect ecosystems of applications. These make our lives easier and replace countless login screens with single sign-on capabilities.
 We are building a team of exceptional people to help us deliver that promise. We believe in empowering people to grow themselves and push others to grow. Are you interested in developing a career at the leading edge of technology? Then we look forward to hearing from you.




What does your day look like as a DevOps Engineer?





You bridge the world between R&D and Services, working together closely with both the developers of our products and your colleagues who implement them at our customers.
You actively seek out complexity in our products and simplify them to make the products easier to maintain.
You work with your colleagues on new code releases and deployment.
You improve and automate the management of our solution.
You follow-up on evolutions in Docker, Kubernetes and Google Cloud.
You share your information and experience with your colleagues.





Do we have a match? 




We are looking for people that are customer-focused and driven by making a difference for our customers. This is what we expect from you:

An eagerness to automate deployments, updates, upgrades… In fact, anything we have to do more than once.
The ability to soak up a lot of information in a short time.
A passion for technologies such as Kubernetes, Docker, ELK, Maven, GIT, etc.
Bash, python have no limits for you
Strong communication and collaboration skills.
Good understanding of hybrid cloud deployment models for enterprises.
Highly motivated worker, eager to learn and an excellent team player.
In stressful situations, you keep calm and DevOps on.
A Master’s degree or equivalent by experience (minimum Bachelor), preferably in engineering, information technology or similar.
Fluency in English. Working knowledge of other languages is a plus.





What you can expect from us: 





We pay you a competitive salary.
We offer benefits such as meal vouchers, group insurance and hospital insurance.
You will work in a flexible culture where quality of work outweighs quantity.
TrustBuilder cultivates a culture of collaboration and shared success.
We encourage you to develop your career and personal growth. You will benefit from learning and development programs that help you grow.
We value open communication and regularly provide recognition and feedback.
You can work in cool new offices in d’Office in Ghent. Your work environment comes with delicious coffee, a great working atmosphere and opportunities to relax. What’s more, a bunch of amazing colleagues will make you feel at home immediately.





At TrustBuilder, you will find a unique company culture. We cherish values such as Commitment, Collaboration and Celebration. We are committed to getting results. We realize those results by working together as a team. And of course, we celebrate our successes as a team.
 Since the end of 2021, TrustBuilder is part of the inWebo Group. Backed by the financial strength of French private equity firm Essling Expansion, InWebo Group and TrustBuilder are building the first 100% SaaS Pan-European platform in cybersecurity software. With a buy-and-build strategy, we are set to further expand its footprint and product range.
 Do you want to contribute to these successes? Do you want to grab this opportunity to develop yourself and help us grow? Then do not hesitate and send your motivation letter and CV to [email protected]. You can also use this address to ask any question about your future with us.






",Posted22 dagen geleden,,,https://www.indeed.com/rc/clk?jk=f853f175b0774c21&fccid=fe4bbf1a4c65763a&vjs=3
Devops Factory Integration Engineer,i8c,2550 Kontich,"










Freelance, Permanent 






Introduction
The i8c group is setting up an integration DevOps Factory. For this new initiative we are looking for multiple Integration Engineers.
The DevOps Factory will deliver projects and provide managed services, specifically targeted at the domain of Hybrid Integration Platform (HIP) solutions. The members of this team will work remotely from their home, or optionally from one of our remote co-working spaces, for our customers in the BeNeLux region.
Responsibilities
As our DevOps Factory Integration Engineer you will:

Be end-to-end responsible for the DevOps Factory projects, from development till operational maintenance, according to the DevOps principles, aiming for a maximum uptime and a low incident rate
 Learn to master multiple HIP vendor solutions (IMB, Microsoft, Software AG, TIBCO) and contribute setting up best practices and standards for these tools
 Provide support one week per month while being part of a 24/7 standby team
 Participate in the daily standup meetings and report to the DevOps Factory Manager in Belgium

Skills

You have experience with or are interested in one or more of the following Hybrid Integration Platform technologies:


Software AG webMethods
 Tibco Connect: BusinessWorks, BusinessConnect, Mashery, Cloud Integration, MFT
 IBM App Connect/API Connect
 Microsoft BizTalk and Azure Integration Services


English is a must. You are also a pro-active communicator, using tools such as Microsoft Teams, Slack, Zoom,…
 You have programming experience with Java or .Net, with a focus on back-end development and are familiar with basic networking and security principles (DNS, firewalls, HTTP, SSL…)
 Knowledge of Enterprise Integration Patterns is a plus
 You have knowledge of DevOps principles and development automation tools (CI/CD, testing) such as git, …
 Experience with Software Development and Collaboration tools such as Atlassian, GitLab,… is a plus
 You are keen on quality and sustainability of your work and have a mindset for accurate and efficient documentation and administration
 You enjoy being part of a (mostly virtual) team and endeavor to promote social interactions in your expert community
 You have a college or university degree in IT

Benefits

Join a successful group of companies, with a highly specialized and skilled team of more than 100 colleagues, that will support you locally from the BeNeLux.
 Additionally, become a member of the larger Cronos group ecosystem, with more than 7000 employees in the BeNeLux
 You will be able to work 100% from home, with the option to occasionally work from one of our co-working spaces
 Tailored to the country where you are living, you will receive a competitive remuneration package,
 We will invest in your training and coaching, through virtual class-room trainings, seminars, team events, self-study programs and our FastTrack-methodology.
 You will have access to all resources available to our BeNeLux team: cloud platforms (AWS, Azure, Google Cloud Platform), HIP vendor assets (software, knowledge base,…),…
 You will meet your fellow colleagues on our periodical social events, having the opportunity to share knowledge, experience, and fun






Apply now!





          Interested in getting to know us better? Then apply now: 
         







            Name 
           


            Family name 
           


            Email 
           


            Telephone number 
           


            Your message 
           


            Upload your CV (pdf): 
           


Send 










           PrevPrevious job offerCloud Native Integration Consultant 
          

           Next job offerCloud Integration for an e-commerce enterpriseNext
          









",Posted30+ dagen geleden,Vaste Jobs +1Waakdienst,,https://www.indeed.com/rc/clk?jk=d14ae3f1dfc0993f&fccid=0aace38347315122&vjs=3
Senior IT / DevOps engineer Linux - Employee,NRB,Luik (stad),"
Envie de changement ? De nouveaux challenges ?

 Vous souhaitez booster votre carrière vers une fonction de Senior IT / DevOps engineer Linux ?
 Rejoignez notre équipe Open Systems au sein de NRB !

 Le groupe NRB est aujourd’hui leader du secteur en Belgique et nous proposons des services informatiques qui répondent à l’ensemble des besoins en IT : Consultancy & Managed Staffing, Infrastructure & Cloud, Software Development.
 Plus d’info : https://www.nrb.be/

 POURQUOI NRB ?
 Nous nous soucions de vous
 Intéressé par une ambiance de travail agréable avec la possibilité de travailler régulièrement à domicile ? Et oui, c'est comme ça que ça marche chez nous ! 
Nous investissons dans votre avenir
 Vous souhaitez évoluer au sein de votre fonction ou changer d'horizon ? C'est possible !
 Nous vous récompensons
 Vous recevez un salaire compétitif, comparé au marché informatique et complété par un ensemble d'avantages extra-légaux alignés sur votre fonction. 
Découvrez ce qu’en disent nos collègues : https://youtu.be/ILTNu_awkAk

 LE CONTEXTE
 Nous recherchons un nouveau collègue pour compléter l'équipe Open Systems suite au départ d'un de notre collègue vers un nouveau challenge.

 VOTRE MISSION
 En tant que DevOps engineer Linux, vous participerez à la gestion des systèmes UNIX : Linux, AIX, Solaris.
 Vos responsabilités seront les suivantes : 

Vous prendrez part au processus d’amélioration continue en poursuivant le développement des outils existants et automatisation de certaines tâches.
 Vous assurez le support de niveau 2 et 3 des systèmes Unix/Linux.
 Vous travaillez en collaboration avec des fournisseurs tiers comme Cisco, HP, RedHat, Suse, IBM ou Dell.
 En collaboration avec les équipes applicatives et les correspondants clientèles, vous participez activement à dessiner les infrastructures serveurs qui correspondent aux besoins des clients

  VOTRE EQUIPE
 Vous rejoignez l’équipe Open Systems chez NRB.
 L'équipe est composée 6 personnes et fait partie du département infrastructure.
 Vous serez coaché et encadré par Raphaël Kropp, votre responsable direct. Découvrez son profil sur Linkedin : https://www.linkedin.com/in/raphael-kropp-6797435b/


 NOTRE OFFRE

Une fonction DevOps engineer Linux riche en responsabilités et challenges
Une équipe de collègues enthousiastes, professionnels où règne une excellente ambiance et où l’expertise est partagée
Des outils et une infrastructure toujours à la pointe de l'innovation
Un accompagnement de carrière personnalisé pour vous soutenir dans votre évolution
De nombreuses possibilités de formations et certifications
Une entreprise avec une atmosphère de travail conviviale, dynamique et tournée vers l'innovation
Des moments fun – foodtruck, barbecue, after work, family day!
Un job en CDI
Des possibilités de télétravail (jusqu'à 3 jours par semaine)
Un package compétitif et complet

 VOTRE PROFIL

 Vous avez une formation/un bachelier/un master en informatique
 Vous bénéficiez d’une expérience dans une fonction similaire
 Vous disposez d’un niveau opérationnel en français et en anglais – la connaissance du néerlandais constitue un atout
 Vous faites preuve de mobilité/flexibilité (gardes…)

 Connaissances techniques maîtrisées ou à développer ensemble :

 Connaissance approfondie des infrastructures basées sur Linux tant du point de vue de l’administration que du support
 Expérience en programmation Python/Django
 Connaissances techniques exigées : scripting, réseaux TCP/IP, RedHat (une certification est un gros plus), Ansible (AWX/Tower), Docker;
 Connaissances techniques attendues : Git, Kubernetes, Openshift, SuSE, Cisco UCS, VMWare, ITIL, technologies storage (NFS, Fiber Channel, multipathing,…).
 Connaissances techniques considérées comme atouts: Red Hat Satellite, LDAP/AD, Clustering Red Hat, Hardening/sécurité Linux, Connaissance des systèmes AIX/Solaris

 Soft skills :

 Vous aimez apprendre de nouvelles compétences et technologies et vous êtes curieux
 Vous êtes déterminé, rigoureux et doté d’un esprit structuré
 Vous avez de bonnes capacités d’analyse, orienté solution
 Vous êtes bon communicateur et aimez travailler en équipe
 Vous êtes apte à travailler de façon flexible et autonome


 Vous vous reconnaissez dans cette description ?

 Vous avez envie d’en apprendre davantage ?
 Postulez ! Vous serez rapidement contacté

 La mission ne vous correspond pas exactement ?
 Gardons le contact ! Inscrivez-vous, nous vous contacterons peut-être pour d’autres futures opportunités : https://nrbcareers.com/o/spontaneous-application

 NOTRE PROCESSUS DE RECRUTEMENT
 Notre processus de recrutement se veut simple, rapide et transparent :


 MOTS-CLES
 Infrastructure Engineer – DevOps – Linux – System Engineer …
",Posted30+ dagen geleden,Vaste Jobs +1,,https://www.indeed.com/rc/clk?jk=d453c99ad55bba1a&fccid=481a77af3f98c0cd&vjs=3
DevOps Engineer,InvestSuite,Leuven,"


About us




InvestSuite is a fast-growing global B2B embedded wealth (front-to-middleware) InvestTech provider. We help financial institutions realize their digital wealth transformation journey and together create the most delightful investing experiences for their customers. We have 15 nationalities building in ""international DNA"" and clients on 4 continents. We are a place where bankers, creative designers, imagineers, mathematicians, computer & behavioral scientists meet. We are builders and growers, obsessed with innovation and the construction of exciting products that benefit the clients of our clients. We are excited to work at the crossroads of ‘the markets’, investing, economics, deep science (AI & machine learning), finance, design and the digital world. Can there be anything more challenging?





Who are we looking for




We’re looking for an experienced DevOps engineer who loves to build innovative and high-quality products.
 As part of a senior and highly committed team you will design, build and maintain the new cloud platform to allow the fast and secure release of the software, and you will work in an environment where quality comes first enforced by an automated continuous deployment process. Consumers of our services are both mobile apps and web apps managed by InvestSuite as well as 3rd party services and applications. 




Main responsibilities





Design, built and maintain a secure cloud solution where multiple IVS products are deployed
 Use IaC to define and provision the infrastructure (compute/network/storage)
 Create and maintain CI/CD pipelines to continuously deliver the latest version of our software to the clients.
 Deploy applications that meet our customer’s highest demands in terms of performance, availability and security
 Design and implement observability solutions(collections of logs/metrics, visualization, alerting)
 Brainstorm new products and solutions to continuously challenge and improve products, performance, system backups, security and customer experience





Target profile & traits





Highly driven and committed - you deliver high-quality products within deadlines
 Solution-minded - you avoid politics & find effective ways to get the job done
 Direct and open - you are always willing to share and speak your mind
 Smart and creative - you find creative ways to get things done & accomplish goals
 Customer centric - you seek to delight customers/users with all your work
 Quality-minded - you deliver top quality & expect the same from others 
Naturally curious - you crave new knowledge & best practices about your field





Required skills & experience





Experience with IaC tools(Terraform - public and private cloud providers)
 CI/CD solutions(Gitlab/Azure DevOps)
 Gitops solutions(ArgoCD)
 Experience with public & private cloud solutions(Azure/OpenStack)
 Experience with container orchestrators (k8s- AKS/EKS/OpenShift)
 Configuration management(Helm/Consul/Vault)
 English fluency - spoken & written
 Proactive in solving risks and issues in a timely manner, or to re-prioritize on close collaboration with the development teams and product owner/clients.
 Experience with agile project approaches (Scrum)
 Knowledge about / experience with: 
     
Linux distros(Redhat/Ubuntu)
 Networking(DNS/TCP/HTTP protocols)
 Postgresql
 MongoDB
 Redis
 ELK stack, Prometheus/Grafana






Other skills & experience we would love to see





Knowledge & experience with microservices and containerization technologies
 Knowledge of cloud and serverless architectures patterns
 Passion to automate any manual flow and reduce the human factor and the overall operational costs
 Affinity with financial markets and wealth management





Our offer




Be part of a growing team of interdisciplinary experts in fields such as: math, software engineering, AI, data science, design and UX. Join us and enjoy:

 An international environment: We have offices in Leuven, Warsaw, London and Sydney and are present in many EU countries.
 Attractive remuneration: We offer a competitive salary and benefits package. We provide the tools you need such as a MacBook Pro and iPhone 11.
 Self-development: We actively encourage you to join conferences and trainings to improve your knowledge and widen your network.
 Equal opportunity: All qualified applicants will receive consideration for employment without regard to age, race, religion, sex, gender identity or expression.




",PostedMeer dan 30 dagen geleden geplaatst,,,https://www.indeed.com/rc/clk?jk=9854a840f3d8c048&fccid=54b0a7ebd4889148&vjs=3
SENIOR DEVOPS ENGINEER,Nike,Laakdal,"

Become a Part of the NIKE, Inc. Team
 NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.
 NIKE is a technology company. From our flagship website and five-star mobile apps to developing products, managing big data and providing leading edge engineering and systems support, our teams at NIKE Global Technology exist to revolutionize the future at the confluence of tech and sport. We invest and develop advances in technology and employ the most creative people in the world, and then give them the support to constantly innovate, iterate and serve consumers more directly and personally. Our teams are innovative, diverse, multidisciplinary and collaborative, taking technology into the future and bringing the world with it.


 NIKE is a technology company. From our flagship website and five-star mobile apps to developing products, managing big data and providing leading-edge engineering and systems support, our teams at NIKE Global Technology exist to revolutionize the future at the confluence of tech and sport. We invest and develop advances in technology and employ the most creative people in the world, and then give them the support to constantly innovate, iterate and serve consumers more directly and personally. Our teams are innovative, diverse, multidisciplinary and collaborative, taking technology into the future and bringing the world with it.
The EMEA Enterprise Data and Analytics (ED&A) team supports all business activity across 39 countries in the region and serves all functions. This includes working closely with all functions across the EMEA region, including: Supplier Management, Demand Planning, Sales Planning, Nike Direct, Supply Chain, Merchandising, Pricing, Marketing, Customer Insight, as well as the global team in the US, and its counterparts in other regions. WHO WE ARE LOOKING FOR 
  We’re looking for a Senior DevOps Engineer to join our ED&A team to work within our engineering squads to develop and deliver high-quality software solutions that solve specific business problems and grow Nike’s digital businesses.
You will join a team of fellow engineers that nurture an engineering culture with its roots in diversity, inclusion and equality. As a team we embrace a DevOps culture and have a can-do mentality. We own the products we build and support.
The candidate will have a strong engineering background, with a focus on data and infrastructure engineering paradigms. Bringing an engineering experience that will help innovate and improve how we build our solutions. WHAT YOU WILL WORK ON 
  If this is you, you will be working on technical solutions that serve other engineering, data, or business-facing teams. Our technical solutions serve the end-to-end breadth of Nike, streamlining the software development lifecycle to improve developer efficiency, delivery speed, and code quality.
Working closely with development, operations and security teams, you will identify and resolve issues and inefficiencies in delivery workflows. Key responsibilities include automating delivery processes and maintaining the continuous integration and continuous deployment (CI/CD) pipelines. Orchestrating automated tests to reduce manual effort and improve product quality.
We run agile squads where transparency and trust are key, and collectively bring a culture of engineering excellence and continuous improvement to the organization. AS A SENIOR DEVOPS ENGINEER, YOU WILL 
  
Provide technical guidance, establishing standards and principles for your team.
Coach and mentor junior team members, advancing our DevOps capability
Promote DevOps principles and culture across the engineering organization
Implement strategies to improve integration and efficiency
Provide support by writing documentation and tutorials as well as providing guidance to users with a variety of technical skills.
WHO YOU WILL WORK WITH 
  As part of an agile scrum team, closely working with the Product Owner, Scrum Master and other team members that drive to deliver innovative data solutions. You will partner with business-facing team members and other technology solution delivery, architecture, and platform teams.
Through our communities of practice, you will interact with DevOps engineers from multiple other squads to help define Nike’s engineering culture, standards and best practices, advocating for engineering excellence and innovation.
You will be reporting into engineering leadership, who will guide you to grow and build your career path.


   WHAT YOU BRING 
  
You have education, professional credentials, and/or demonstrable expertise in Computer Science, Engineering, or Numerate Discipline
5+ years experience in a Devops or equivalent role
Wide experience of building infrastructure-as-code solutions, using Terraform
Solid experience in Cloud computing (preferable AWS)
Experience setting up, maintaining, and automating continuous integration systems, using Jenkins
Strong working knowledge of Containerization with Kubernetes, Docker
A demonstrable proficiency in providing monitoring solutions (e.g. Prometheus, Grafana)
Good GitHub knowledge
Able to partner with multiple partners, on topics like development, operations, quality assurance and security, to streamline processes and investigate production issues.



NIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world.
 NIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability.

",PostedMeer dan 30 dagen geleden geplaatst,,,https://www.indeed.com/rc/clk?jk=d6e778d5ec4828e0&fccid=2c62e4de04b8f952&vjs=3
