job_title,company,location,job_summary,post_date,more_info,salary,job_url
DevOps,Inetum,"Tarragona, Tarragona provincia","

Mission
En Inetum Cataluña buscamos ampliar nuestro equipo con un/a profesional de DevOps en Barcelona o Tarragona y/o remoto.
 Principales funciones• Formar parte de un equipo 'Agile' y participar en los eventos 'Scrum' • Analizar i proponer soluciones/mejoras técnicas en proyectos existentes y futuros • Asegurar los diferentes entornos del ciclo de vida del producto • Asegurar el cumplimiento de requisitos técnicos y no funcionales • Gestionar la infraestructura de contenedores • Soporte y validación de las implementaciones realizadas por el equipo 'Scrum' • Análisis e implementación de soluciones técnicas • Asegurar la infraestructura como código mediante técnicas DevOps


Perfil
Requisitos mínimos:
 • Gran capacidad analítica • Habilidad de gestión, organización y liderazgo • Capacidad de trabajar en equipo y bajo presión • Sentido de la responsabilidad • Automotivación • Curiosidad por las nuevas tecnologías• Experto en soluciones 'cloud' (Azure, Kubernetes o Red Hat Openshift) • Herramientas de Integración Continua (Jenkins, Azure DevOps) • RedHat Openshift, Docker, Kafka, Debezium • Conocimientos avanzados de herramientas de control de código (GIT, preferiblemente) • Desarrollador senior en Java 8 (o superior) y/o Angular 9 (o superior)


Organización
Somos un grupo internacional de consultoría digital ágil. En la era de la post transformación digital, nos esforzamos por permitir que cada uno de nuestros 27 000 profesionales se renueve continuamente viviendo de manera positiva su propio flow digital. 
Cada uno de ellos puede moldear su trayectoria profesional de acuerdo con sus preferencias, emprender de forma práctica para construir junto a sus clientes un mundo más positivo, innovar localmente en 26 países y armonizar su carrera profesional con su bienestar personal.
 Únete a Inetum. Live your positive digital flow





País
España 


Ubicación
TARRAGONA 


Tipo de contrato
Indefinido 
Aplicar
",Postedhace 7 días,Contrato indefinido,,https://www.indeed.com/rc/clk?jk=d281e97f0de735a0&fccid=e463fc7104734a53&vjs=3
Cloud DevOps Engineer - Hybrid working model,lastminute.com,"Madrid, Madrid provincia","
 Company Description
  Launched in 1998, this pioneering British-born brand has specialised in creating amazing experiences and unforgettable memories - from hotels, city breaks and holidays to theatre, entertainment and spa days. Experts in brightening up online travel, lastminute.com is among the worldwide leaders in the field, helping hundreds of thousands of customers every year find, and do, ""whatever makes them pink"".
 lastminute.com is part of lm group, publicly traded multinational Group, among the worldwide leaders in the online travel industry. Every month, the Group reaches across all its websites and mobile apps (in 17 languages and 40 countries) 60 million unique users that search for and book their travel and leisure experiences. More than 1,200 people enjoy working with us and contribute to provide our audience with a comprehensive and inspiring offering of travel related products and services.
 At the heart of our culture is a commitment of inclusion across race, gender, age sexual orientation, religion, gender identity or expression and accessibility. We strongly believe in an equal opportunity space, which is welcoming and celebrates the uniqueness of everyone who works here. We value different lived experiences and respect viewpoints, as we know unicity drives innovation. We want to make sure our people reflect the communities across the world we help travel.



 Job Description
 
 This vacancy is also eligible for External Referral Programme: Do you have a friend that you think can be interested in this position?Don’t keep it for yourself, click here and suggest us his/her profile! Check out how our External referral policy works here
Please note that this is also available for hybrid working position

 lastminute.com is looking for Cloud DevOps Engineer with certified experience for our Technology department based in Chiasso/Poland and Spain. DevOps will collaborate directly with software engineers and SRE in order to bring a new culture empowering functional teams to self-use the platform.
 Key Responsibilities

 Will be part of engineering teams working side by side with engineers and product owners to improve release management infrastructure and processes
 Improve and evolve the current Self-Service Capabilities to developers
 Actively contribute to define common processes like Cloud governance, new technologies adoption, cost management and optimisation
 Collaborate with SRE teams to increase awareness of day-to-day issues for developers and inform a reliability roadmap
 Understanding product engineering problems and where new processes and automations can improve workflows
 create a DevOps culture of communication and support between product engineering and SREs
 Collaborates with others on the project to brainstorm about the best way to tackle a complex technological infrastructure, security, or development problem
 Administer and provision part of infrastructure through IAC (Terraform)
 Support teams on legacy stack migrations to AWS
 Support teams on SLI/SLO/SLA definition and related implementation
 Collaborate closely with architects, developers, database administrators in order to handle the reliability and scalability of the infrastructure




 Qualifications
  Essential

 + 4 years experience as DevOps
 Strong experience and knowledge of AWS
 Strong knowledge of Docker and Orchestration frameworks (Kubernetes, EKS)
 Experience working in microservices-based architectures
 Strong understanding of configuration management tools like Ansible and IAC tools (Terraform) and their best practices.
 Good knowledge and hands-on experience using Continuous delivery and deployment tools like GitlabCI, Spinnaker or similar (CircleCI / GoCD / Github Actions …)
 Knowledge of tooling such as Helm, Gitlab CI, Terraform, Gitlab, Vault etc.
 Good Knowledge of languages like Go, Python
 Familiarity understanding of change management and incident management processes

 Desirable

 Experience working with product owners or product managers
 Certifications in one of above-described fields
 Good understanding of hybrid cloud architecture
 Experience in the programming language Java

 Additional Information
  Abilities/qualities

 Good communication skills, written and verbal
 Enthusiasm to learn new technologies
 Attitude to teamwork and ability to work in multi-location teams

 By joining our company, you will have the chance to:

 Join a dynamic team in an inclusive-international environment
 Grow thanks to the career journey and our internal mobility perspective
 Manage your own schedule thanks to the flexible start and end of the working day
 Work a shorter working week (36h), of which 4 hours on Friday morning
 Get focus time for learning, development and deep work on Friday mornings
 Work partially or fully remote according to local laws
 Enjoy continuous training thanks to our company platform
 Benefit from employee discounts on travel
 Receive 2 days off per year for the purpose of volunteering
 Receive a bonus after 5 and one after 10 years in the company
 Get free snacks / fruit / hot drinks / water / beverages at our offices
 Participate in amazing winter and summer corporate events
 Benefit from extended parental or marriage leave

 Do you want to know more about our technologies? You can see our technological stack here*.
",Postedhace 30+ días,Jornada completa,,https://www.indeed.com/rc/clk?jk=ab69bc41b1233d13&fccid=342bbb55e3f3e2d3&vjs=3
Azure DevOps Engineer | Terraform/ GIT/ AKS | Remote,Wenovate GmbH,"Teletrabajo temporalmente in Madrid, Madrid provincia","As an Azure DevOps Support Engineer you will be part of an international team of cloud experts. The team builds and operates - together with our customer - cloud workloads and platforms with global scale for enterprise customers.
As a member of this team you will work with the client and our operations team to provide expertise, guidance, and know-how. This includes working with customers to understand their needs and develop solutions, collaborating with other teams, providing technical know-how and helping to shape the client's cloud platform services.
You'll be responsible for addressing a diverse range of needs by applying your knowledge of infrastructure deployments and automation, operational excellence and standardization.
The Azure DevOps Support Engineer will also be responsible for troubleshooting production issues, as well as working with other colleagues to automate repetitive tasks. This role requires a thorough understanding of the Azure platform, Cloud Operations and the DevOps methodology.
Day to day: 
· Deploying, monitoring, and maintaining workloads on the Azure Platform
· Supporting production deployments
Investigate potential issues with production deployments - including failed deployments and service outages
· Work with customers to understand their deployment needs, propose solutions, and code that meets these needs
· Collaborate with customers to develop standards for deployments and procedures
Develop tooling and templates to automate tasks - including build scripts to automate builds, deployments, etc.
Incorporate feedback from customers into future releases of the product/service
· Actively participate in team meetings and in on call rotations for production deployments
· Participating in cross functional teams to design new features within the services
· Maintain documentation
Tech Stack: 
· Azure Infrastructure: VMs, AKS, Storage, Networking (Hub & Spoke), Express Route, VPNs etc.
· CI/CD: Github & Github Actions, Azure DevOps & Pipelines
· Security: Multi-tenancy and structured cloud management with strong governance and policies, Azure AD & IAM, Azure Policies, Azure Lighthouse, Azure Sentinel, Azure Defender, Azure Monitoring & Logging, etc.
Infrastructure as Code: Biceps, Terraform, Powershell, ARM Templates, Function Apps, JSON, YAML, etc.
· Tools: Azure DevOps, Jira, Confluence
· Customer Backend Services: e.g. LDAP, HP Service Center, User Portal 3rd Party, etc.
Benefits: 
· Flexible working hours
Possibility of mobile working and home office
Company fitness vouchers
· Regular employee events
Allowances / vouchers for food
and much more
Apply Now!
Job Type: Full-time
Salary: 52,000.00€ - 60,000.00€ per year
COVID-19 considerations:100% Remote Options",Postedhace 30+ días,De 52.000 € a 60.000 € al añoJornada completaDe guardia,De 52.000 € a 60.000 € al año,https://www.indeed.com/company/wenovate-GmbH/jobs/Azure-devops-engineer-terraform-21387480d11902af?fccid=407ee51496de9b42&vjs=3
Ingeniero/a DevOps/Kubernetes,atmira,"28035 Madrid, Madrid provincia","
¿Anhelas aprender en tu día a día cosas nuevas y estar a la vanguardia en el entorno IT, así como aprender de tus compañer_s, que no haya monotonía y poder crecer tanto a nivel personal como profesional… ?
 ¡Esta oferta y atmira te va a encantar! 
Si quieres triunfar en este proyecto y conseguir desarrollar tu máximo potencial, te tiene que gustar estar en contacto con otras personas y a pesar de no tener un perfil 100% analítico, realizarás tanto tareas de análisis como desarrollo y poner foco en la consecución de los objetivos de equipo.
 ¿A qué te vas a dedicar?
Participarás en un quipo horizontal que dará soporte a todos los proyectos DevOps.
 Algunas de las funciones a desempeñar serán:

 Operación y optimización de todos los servicios corporativos privados y públicos basados en la nube tanto a nivel nacional e internacional.
Diseño automatizar e implementar soluciones DevOps.
Administrador Openshift y Kubernetes.

 ¿Qué podemos aportarte en tu día a día?
 Nuestro club está formado por personas que te ayudarán a desarrollarte tanto personal como profesionalmente. El Club nos facilita una nueva forma de relacionarnos, de vivir nuestra experiencia profesional y alcanzar nuevas metas.
 Aquí tú eres protagonista y tienes poder de decisión. #icouldbe es nuestro motor, porque sabemos que puedes llegar a ser quien quieras en atmira y el Club está para echarte un cable.

 ¿POR QUÉ ATMIRA?  

Smart Working
atmira Flex: optimiza tu salario a través nuestros beneficios sociales.
Open Learning: te proponemos formaciones para estar siempre actualizad_ 
Private Insurance: poder disfrutar de un seguro de vida.
Digital Culture: innovación, agilidad, tecnología y talento está en nuestro ADN.
Plan de carrera diseñado por y para ti.
Compartir actividades y eventos para divertirnos junt_s.
Podrás descargarte los hombros con nuestro Fisio.

 Si todo esto te atrae y quieres ver como vivimos el día a día en el club, te invitamos a que nos visites a través de estos enlaces:
 https://club.atmira.com/
 https://lnkd.in/eBtJtvfx
 https://atmira.com/
 ¿Te sumas a mover atmira? Hazte Soci@ del Club 
atmira comprometida con la Igualdad
",Postedhace 30+ días,,,https://www.indeed.com/rc/clk?jk=3ed0c6ad683e9a11&fccid=9c15565d94df2b64&vjs=3
QA Devops,Teknei,"Teletrabajo in Bilbao, Madrid provincia","



















Grupo Teknei esta experimentando un crecimiento en sus diferentes áreas de negocio y precisa incorporar un perfil de QA Devops para incorporar en proyecto de larga duración en nuestro equipo del País Vasco.





Requisitos 






Experiencia de al menos 3 años en integración continua (Jenkins, Sonarqube, etc.)
Experiencia realizando pruebas en aplicaciones web.
Conocimiento automatización de pruebas (Selenium, etc.).

Se valora residencia en los alrededores del País Vasco.





¿Qué te ofrecemos? 






Incorporación en proyecto de larga duración, con plan de carrera adaptado al desarrollo dentro de la empresa.
Retribución competitiva, en función de tus conocimientos y experiencia.
Facilidades y medidas de conciliación laboral y personal: flexibilidad horaria, modalidad en remoto (a excepción de reuniones puntuales con el cliente, las cuales serán presenciales)

Si te interesa, no dudes en apuntarte, ¡te estamos esperando!



























Ubicación: Bilbao, Vitoria-Gasteiz y Madrid








Contrato: Indefinido








Jornada: Completa








Experiencia mínima: 3 años








Estudios mínimos: Ciclo formativo de grado superior








Número de vacantes: 1








Modalidad: Presencial y teletrabajo






Sobre Teknei 





Teknei es una empresa especializada en ofrecer servicios integrales y soluciones innovadoras de tecnología. Contamos con gran experiencia en consultoría y gestión de procesos intensivos en tecnologías de la información, así como en la creación de soluciones tecnológicas propias, que diseñamos, desarrollamos e implementamos.
 Las personas que componen la compañía son el activo más valioso. Contamos con un equipo excepcional formado por más de 200 empleados distribuidos en las oficinas de Bilbao, Donostia-San Sebastián, Vitoria-Gasteiz y Madrid.





















Si te interesa esta oferta puedes enviar tu CV a seleccion@teknei.com indicando en el asunto el puesto de trabajo.



















",Postedhace 30+ días,Jornada completa +1,,https://www.indeed.com/rc/clk?jk=4e783988455b2a5a&fccid=8458b2dbb6f62d4b&vjs=3
Especialista Devops SonarQube,INECO,"28036 Madrid, Madrid provincia","





INECO selecciona Especialista Devops SonarQube.








Perfil Devops (CI)
Realizar plantillas lo más genéricas posibles: automatización de la compilación, automatización de la ejecución de pruebas unitarias, de integración, de inspección y funcionales, automatización de sentencias DDL y DML de bases de datos.
Reducir time-to-market
Reducir tasa de errores y tiempo de recuperación.
Administración y mantenimiento de herramientas comunes al proyecto de Integración Continua.
Colaborar en el mantenimiento de información organizativa a los proyectos y equipos involucrados.
Proponer mejoras que favorezcan la productividad del modelo IC y de los proyectos involucrados.







Experiencia requerida:




       Se requieren de 4-7 años de experiencia mínima en las funciones descritas.
      




Requisitos profesionales:





Formación: Ing. Informática o similar.






Conocimientos y habilidades técnicas:





Experiencia trabajando en un rol similar, en proyectos de desarrollo e implementación DevOps
Experiencia en automatización y gestión de pipelines en entornos de trabajo DevOps.
Conocimiento de arquitectura de aplicaciones, incluidos servidores de aplicaciones, patrones de integración, microservicios, e integración continua (CI)
Conocimiento en herramientas para la gestión y administración de contenedores como Docker, Kubernetes, Openshift , etc.
Conocimiento en repositorios propios de CI: GitLab, Jenkins, Circle Ci, etc.
Conocimiento en repositorios de artefactos con herramientas como Nexus o Artifactory.
Conocimiento en el uso de serialización de datos: Yaml, Json.
 Valorables :
       

Conocimiento en configuración con Tomcat.
Conocimiento en gestión de proyectos de software con Maven.
Conocimiento en creación de scripts PL/SQL de base de datos (DDL, DML).
Experiencia en proyectos de la administración pública.
Conocimiento en automatizar y compilar con Gradle.
Conocimiento en Liferay.








",Postedhace 30+ días,,,https://www.indeed.com/rc/clk?jk=d62cc06669c9e967&fccid=30d1a2ebf6cb4c77&vjs=3
Senior DevOps Specialist (Hybrid),ELCA,"Madrid, Madrid provincia","


ELCA is growing and we are looking for talents. We are looking for a DevOps specialist with a broad set of expertise, including System & Network skills for our Secutix division to join our team to work for our Cloud / Saas Ticketing software product.


With the aim to deliver these highly visible projects, we are looking for smart, collaborative, enthusiastic and well-organized professionals who are willing to take an active part in a sustainable, long-term product venture with a start-up mindset. You have expertise in platforms, automation and architecture, enabling you to deliver high availability software.


In this role 


Design, configure, install and maintain various applications and services
Monitor performance and ensure system availability and reliability
Provide 3rd level support (systems and network) and troubleshoot to resolve issues
Provide expert knowledge for internal applications & customer projects Manage assigned projects to deliver services in accordance with established
Management of cloud platforms, mainly AWS (valuable experience with Azure/Google Cloud etc.) and its solutions




What we offer 


A challenging and professional working environment in a dynamic international team with extensive expertise
Exciting projects with latest technologies
Close cooperation with customers from various industries
An organization with flat hierarchies and collaborations across business departments
Promoting environment with an attractive real prospect for your professional and personal development.
Flexible working hours, excellent team spirit and others benefits.
Our office is located in the city centre (Recoletos).
Good work-life balance (2 days per week from home)




About your profile 


Strong knowledge of Linux (Debian and CentOS) Strong knowledge of Firewall, Proxy, WAF and network concepts & security (DNS/DHCP, TCP/IP, SMTP, VPNs, etc.)
Strong knowledge of Monitoring & Automation tools (Nagios, Puppet...)
Good knowledge of AWS and IaaS Cloud solutions
Good knowledge of Windows and Microsoft ecosystem (Windows, AD, Azure)
Used to DevOps approach. Ansible hands expertise a plus
Strong organizational skills and ability to multi-task in a small team
System Engineer with at least 5 years’ experience – University degree in Computer Science or equivalent.
Advanced level of English is mandatory



",Postedhace 1 día,,,https://www.indeed.com/rc/clk?jk=eda98384e11c88ba&fccid=4166c1cedc279c9f&vjs=3
Especialista DevOps (Full remote),Centum,"Teletrabajo in 28901 Getafe, Madrid provincia","
¡Hola!
 ¿Quiénes somos?
 Somos un grupo de empresas con una clara vocación internacional. Tenemos presencia en España, Alemania y comercializamos nuestro porfolio de forma global a través de nuestra red de partners que nos permite dar cobertura a nuestros clientes, principalmente en Europa, América y Australia. Con más de 15 años de experiencia en el desarrollo de servicios, productos y soluciones especializados en ingeniería de comunicaciones, control e inteligencia de señal. Operamos principalmente en los sectores Aeroespacial, Defensa, Emergencias, Seguridad y Telecomunicaciones.

 Nuestros pilares fundamentales son:

Las personas: contamos con un modelo basado en valores, que busca crear un ecosistema ideal donde las personas quieran desatar su talento.
La Innovación: generamos valor a través de la especialización tecnológica y la orientación al cliente.
Las Sostenibilidad: fomentamos el crecimiento sostenible de forma global construyendo relaciones a largo plazo.


 ¿Qué buscamos?
 En CENTUM queremos incorporar a nuestro equipo a un Especialista DevOps
 para uno de nuestros clientes, una multinacional líder en el sector de las comunicaciones situada al norte de Madrid.
 Creemos que una gran compañía empieza por sus trabajadores, y su bienestar es un aspecto tan importante como el de la rentabilidad o crecimiento.
 Ubicado dentro del área de Desarrollo y Tecnología de Aplicaciones, el/la Ingeniero/a Devops se encargará de las actividades de desarrollo, arquitectura e ingeniería, relacionado con el SW de los clientes de video (IPTV, Mainscreen y Multiscreen).
 En concreto, realizará las siguientes funciones:

Integración de componentes software propios y de terceros.
Compilación del MW del STB en entorno cruzado
Manejo de GITHUB como administrador
Procesos de Integración continua
Soporte al equipo de desarrollo en todo lo referente a la generación de entregas
Supervisión del ciclo de vida de las entregas
Adaptación de estructuras de compilación de los componentes a integrar.


 ¿Cuáles serían los Requisitos mínimos?

 Estudios mínimos FPII
Conocimiento de la filosofía DevOps (automatización, Jenkins, CI/CD, Docker)
Conocimientos básicos de programación:
Entornos de compilación cruzada.
Makefiles, shell scripts. Se valorará experiencia en Perl, python y awk
Administración sistemas GIT-HUB
Administración de entorno LinuxGenbox, Yocto
Procesos de Integración contínua (Dockers, Jenkins…)
Linux embebido (tiempo real y restricciones de memoria)
C & C++, threads y procesos, mutex, semáforos y signals
JIRA

 Nos gustaría que contases con :

 Linux drivers
Conocimientos de IPTV y OTT
Experiencia previa en puestos similares relativos a video (IPTV, DTV, CATV, OTT, etc)

 ¿Te apuntas al Reto Centum Digital?
 ¡Te esperamos!
",PostedPublicado hace más de 30 días,,,https://www.indeed.com/rc/clk?jk=ac49b4ba2ddbcbf5&fccid=55ad779e6d5cda80&vjs=3
DevOps Engineer - SGT&O,Santander,"Boadilla del Monte, Madrid provincia","
 DevOps Engineer - SGT&O 
 Boadilla del Monte, Spain 
 
WHAT YOU WILL BE DOING 

SGT&O está buscando un/a DEVOPS ENGINEER para nuestras oficinas en BOADILLA DEL MONTE. 

POR QUÉ DEBERÍAS CONSIDERAR ESTA OPORTUNIDAD 

En Santander ( www.santander.com ) somos actores principales en la transformación del sector financiero. ¿Quieres unirte a nuestro equipo? 

En Santander Global Technology & Operations (SGTO), el brazo de tecnología y operaciones de Santander, estamos convencidos de la importancia de que la tecnología esté alineada a las necesidades de negocio y de que nuestro trabajo aporte valor a los usuarios, personas y comunidades, así como que fomente la creatividad de las personas. Nuestro equipo lo formamos más de 3.000 personas en 8 países (España, Portugal, Reino Unido, Estados Unidos, México, Chile, Polonia y Brasil), desarrollando y/o implantando soluciones financieras en un amplio espectro de tecnologías (Blockchain, Big Data o Angular entre otras) sobre todo tipo de plataformas, on-premise y Cloud. 

Santander se enorgullece de ser una organización donde hay igualdad de oportunidades, independientemente de raza, sexo, religión, edad, orientación sexual, estado civil discapacidad, nacionalidad o identidad de género. 

QUÉ HARÁS EN TU TRABAJO 

Como DevOps Engineer tu objetivo será colaborar en diversos proyectos DevOps, aportando una visión general de arquitectura, diseño, integración de sistemas, implementación de soluciones, automatización, ejecución y soporte. 

Necesitamos a alguien como tú para que nos ayude en distintos ámbitos: 

Implementación de pipelines: promoción automática del software entre los diferentes entornos. Orquestación con todos los sistemas de control de calidad, incluida la ciberseguridad. 
Entornos e infraestructuras: responsable de disponibilizar, mantener y escalar cuando sea necesario la autoconfiguración de los entornos y sus infraestructuras para que el equipo pueda desarrollar la solución. 
Pruebas: automatización de pruebas funcionales y de regresión que aseguran el correcto comportamiento de la aplicación. 
Integración continua: facilitar al equipo lo necesario para que pueda integrar su código diariamente con la automatización de pruebas unitarias y la calidad del software. 
Metodologías de desarrollo de software. 


EXPERIENCIA 

Experiencia como DevOps Engineer 


EDUCACIÓN 

Titulado en Matemáticas, Ingeniería Informática, Telecomunicaciones, Estadística, Física o similares 


HABILIDADES & CONOCIMIENTOS 

Herramientas de despliegue automático (Terraform, Ansible, etc.) 
Arquitectura Cloud, herramientas de monitorización 
OpenShift / Docker Hub / Kubernetes / Nube (Azure, AWS) / ALM de proveedores de nube (Azure DevOps, DevOps AWS, GitHub, GitLab, Atllassian, etc.) 
Jira / Confluence, Git, Jenkins (CloudBees), Nexus, Sonar y Harbour 
Lenguajes de scripting (Groovy, Python, JavaScript, etc.) 
Bases de datos (se recomienda PostgreSQL, MongoDB, Azure Cosmos DB) 
Inglés: B2 


Si quieres conocer más sobre nosotros, síguenos en https://es.linkedin.com/company/banco-santander
",PostedPublicado hace más de 30 días,,,https://www.indeed.com/rc/clk?jk=8c99283eaf2c679a&fccid=e57a47a3d1d90e39&vjs=3
"DevOps Trainer - Freelance, Remote",Workfully,"Teletrabajo in 08002 Barcelona, Barcelona provincia","
Workfully is building a new category of Talent Acquisition products. We enable companies to hire for potential and teach skills later. Also, we enable the fastest-growing companies to hire senior talent globally, through our network of top TA partners. 
For our Talent Accelerators product, we are looking for a new Trainer in DevOps Engineering and other technical subjects. Our training programs are used as a Talent Acquisition tool for Europe's top employers and cover all stages of the talent cycle, from attraction to on-the-job coaching. 
The trainer will be responsible for adapting, planning, and delivering approximately 4 weeks, of remote, training programs in DevOps Engineering and other topics. 
 Role Mission  
To teach and coach people on DevOps practices in order to simplify the development process of software for the world's best companies.
 How Success Looks Like 

You will deliver high-quality, hands-on training that translates into measurable results
You will teach people how to DO things 
You will provide an outstanding learning experience 

Who you are

You have extensive experience as a technical trainer in a BootCamp or similar environment, in particular developing and teaching the following contents and technologies: Devops Practice, CI/CD, Terraform, AWS, Testing, Microservices Architecture 
You have real-world experience as a experience as a DevOps Engineer
You are keen to contribute to building a new category of learning programs 

What's In For You 

Freelance Compensation paid on time 
Have an actual impact on people's lives & product development 
Being part of a fast-growing startup (with all the good and the bad things)


",PostedPublicado hace más de 30 días,Autónomo,,https://www.indeed.com/rc/clk?jk=cae36b5493284a20&fccid=b5a76400abc63632&vjs=3
DEVOPS,Serbyte servicios IT,"Teletrabajo in Madrid, Madrid provincia","
Si estás interesado en trabajar en Devops y tienes experiencia con Azure, Terraform, gestión de identidades, Cloud-Native, data e inteligencia artificial, ¡tenemos proyectos para ti!
¿Qué te ofrecemos en Serbyte? En Serbyte apostamos por una relación a largo plazo contigo, por lo que ofrecemos contrato indefinido, jornada completa y flexible (nuestra prioridad siempre eres tú) y la posibilidad de una modalidad híbrida e incluso 100% teletrabajo.
Si buscas un proyecto que te apasione y un ambiente de trabajo sin comparación, no olvides enviarnos tu CV al mail: c.maria@serbyteit.com
",PostedPublicado hace más de 30 días,Contrato indefinido +1,,https://www.indeed.com/rc/clk?jk=a3d3820090ba9c79&fccid=1b5092a47cfa46c8&vjs=3
Consultor DevOps,X25informática,"Madrid, Madrid provincia","
Tenemos un proyecto estable y tecnológicamente puntero en el cual se podrá trabajar de manera hibrida. Requerimos incorporar un Consultor DevOps, para colaborar con el departamento de tecnología en una importante compañía multinacional del sector asegurador ubicado en Madrid.
 Las funciones que se realizará serán las siguientes:
 – Diseño del Dominio de Negocio con un enfoque DDD. – Implementación y desarrollo de la solución con tecnologías basadas en microservicios (mayormente Spring Boot) y eventos (EDA con Kafka). – Base de datos NoSQL(Mongo Atlas). – Diseño e implementación de la infraestructura en Cloud (Azure y AWS).

   Ofrecemos:
  

Estabilidad laboral y crecimiento profesional.
Buen ambiente laboral.
Proyectos tecnológicamente punteros en clientes líderes de distintos sectores de actividad, Banca, Seguros, Energía, Construcción…, con los que llevamos colaborando muchos años gracias a la confianza que depositan en nosotros.
Incorporación inmediata en un equipo altamente cualificado.
Salario acorde a la experiencia y conocimientos aportados.
Beneficios sociales.



 Número de Vacantes: 1
  
Jornada Laboral: Completa
  
Horario: 8:00/9:00 a 17:30/18:30h
   Viernes y verano jornada intensiva.
  
Estudios mínimos: Ciclo Formativo Grado Superior
  
Experiencia mínima: Al menos 3 años.
  
Requisitos mínimos:


Arquitectura orientada a eventos, DevOps, Microservicios, CI/CD.
 – Diseño de APIs/ Servicios REST/ Web Services.
   – Herramientas mensajería/ Streaming: Kafka.
   – Contenedores: Docker/kubernetes.
   – Cloud: AWS, Azure.
 

 Requisitos deseados:


Persona con alto nivel de autonomía e iniciativa.
Nivel alto de inglés.
Disponibilidad inmediata.



",PostedPublicado hace 2 días,Jornada completa,,https://www.indeed.com/rc/clk?jk=681b3988a491ef7c&fccid=f4ae3b67679408e7&vjs=3
CONSULTOR/A SENIOR DEVOPS,Ibermática,"Madrid, Madrid provincia","






      Ibermática es una empresa líder en tecnología y conocimiento. Apostamos por la satisfacción de nuestros clientes, crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos. Creemos en las personas que hacen posible nuestro proyecto compartido, que aportan ilusión y quieren sumarse a él. Somos más de 3.500 personas comprometidas en la creación de soluciones tecnológicas en Finanzas, Administración Pública, Telco y Media, Industria y Servicios. Y tú... ¿Quieres formar parte de nuestro proyecto?
     





DESCRIPCIÓN




      Important: Deadline for applications: 02/09/2022 - IT Technical background necessary and experience in technical analysis of functional requirements - Experience in integration of different technical solutions - Knowledge and usage of Rest Services (Java Spring boot) and APIs - Knowledge of security standards (Oauth) - Usage of CICD tools (GIT, Jenkins) - Experience with container platform (Openshift) - Experience in bugs analysis Ability to communicate and work in team Ensure standards in methodology and architecture are applied Support analysis and new solutions Proactively, propose and build synergies between topics Technical support to other team members 
     





REQUISITOS




      Inglés Java JavaScript Jenkins / GIT Confluence / Jira
     




",PostedPublicado hace 4 días,,,https://www.indeed.com/rc/clk?jk=07fdce985ad6599a&fccid=f56616c472aeb29f&vjs=3
DEVOPS ENGINEER,APPTIVA CORE TECHNOLOGIES,"28044 Madrid, Madrid provincia","
 Company Description
  Apptiva Core Technologies, company specialized in SW development, experts in Digital Transformation, Blockchain, IoTs, NFTs, Cloud, every technology based in Javascript, Python and AWS environments.



 Job Description
  As a DevOps Engineer you will collaborate with product development teams. With a focus on automating builds via CI/CD pipelines and getting code into production as quickly and efficiently as possible.
 As well as supporting services before they go live via system design consulting, developing software platforms and frameworks, capacity planning and launch reviews. You will use automation to scale systems sustainably and help to make improvements, evolving systems and driving change that improves the reliability, speed and security.
 Work with IT Product teams to deploy newer version of software in Cloud resources. Collaborate with DevOps teams to make sure new environments meet requirements and conform to best practices.




 Qualifications
  MANDATORY: 

Strong knowledge managing Jenkins.
 Strong knowledge writting Helm templates to deploy resources in OpenShift 4.X.
 Experience creating docker images (Dockerfiles and S2I).
 Experience deploying resources and managing them in Kubernetes/OpenShift.
 Experience in Git and Gitflows.
 Experience in Linux.
 ADVANCED English level


 NICE TO HAVE:

 Knowledge deploying resources in AWS using Terraform.
 Knowledge architecting solutions in AWS.
 Knowledge in code analysis tools (Sonarqube and GHAS) and creating performance tests (Jmeter).
 Scripting using Python, Bash or similar.


 Additional Information
  Salary: 40.000 € - 60.000 €
",PostedPublicado hace más de 30 días,Jornada completa,,https://www.indeed.com/rc/clk?jk=1a9368cb71b9d0b2&fccid=81c6ac462bc3e075&vjs=3
